volts,time,
2253,12:38:34:004,
2417,12:38:34:008,
2224,12:38:34:015,
2205,12:38:34:019,
2239,12:38:34:024,
2141,12:38:34:029,
2268,12:38:34:034,
2151,12:38:34:039,
2199,12:38:34:046,
2347,12:38:34:049,
2140,12:38:34:054,
2269,12:38:34:059,
2181,12:38:34:064,
2247,12:38:34:069,
2273,12:38:34:074,
2151,12:38:34:079,
2238,12:38:34:084,
2192,12:38:34:089,
2199,12:38:34:094,
2291,12:38:34:099,
2138,12:38:34:104,
2255,12:38:34:109,
2166,12:38:34:114,
2175,12:38:34:119,
2239,12:38:34:124,
2128,12:38:34:129,
2231,12:38:34:134,
2215,12:38:34:140,
2256,12:38:34:144,
2367,12:38:34:149,
2391,12:38:34:154,
2438,12:38:34:159,
2320,12:38:34:164,
2322,12:38:34:171,
1691,12:38:34:174,
2127,12:38:34:179,
2559,12:38:34:184,
2251,12:38:34:189,
2307,12:38:34:194,
2334,12:38:34:199,
2203,12:38:34:204,
2315,12:38:34:209,
2447,12:38:34:214,
2478,12:38:34:219,
2429,12:38:34:224,
2299,12:38:34:229,
2551,12:38:34:235,
2613,12:38:34:239,
2438,12:38:34:244,
2453,12:38:34:249,
2288,12:38:34:254,
2411,12:38:34:259,
2362,12:38:34:265,
2391,12:38:34:269,
2383,12:38:34:274,
2259,12:38:34:279,
2387,12:38:34:284,
2271,12:38:34:289,
2471,12:38:34:294,
2395,12:38:34:299,
2191,12:38:34:304,
2187,12:38:34:309,
2159,12:38:34:314,
2209,12:38:34:319,
2431,12:38:34:324,
2118,12:38:34:329,
2258,12:38:34:334,
2206,12:38:34:339,
2229,12:38:34:344,
2259,12:38:34:349,
2075,12:38:34:354,
2223,12:38:34:359,
2143,12:38:34:364,
2157,12:38:34:369,
2245,12:38:34:375,
2031,12:38:34:379,
2007,12:38:34:384,
2097,12:38:34:389,
2034,12:38:34:394,
2172,12:38:34:399,
1936,12:38:34:406,
2231,12:38:34:409,
2154,12:38:34:414,
2085,12:38:34:419,
2192,12:38:34:424,
2006,12:38:34:429,
2030,12:38:34:434,
2230,12:38:34:439,
2105,12:38:34:444,
2155,12:38:34:449,
1959,12:38:34:454,
2119,12:38:34:459,
2087,12:38:34:464,
1937,12:38:34:469,
2270,12:38:34:474,
2080,12:38:34:479,
2095,12:38:34:484,
2227,12:38:34:489,
2090,12:38:34:494,
2194,12:38:34:500,
1957,12:38:34:504,
2037,12:38:34:509,
2155,12:38:34:514,
2002,12:38:34:519,
2327,12:38:34:524,
2103,12:38:34:531,
2096,12:38:34:534,
2299,12:38:34:539,
2223,12:38:34:544,
2347,12:38:34:549,
2254,12:38:34:554,
2669,12:38:34:559,
2662,12:38:34:564,
2607,12:38:34:569,
2755,12:38:34:574,
2448,12:38:34:579,
2494,12:38:34:584,
2591,12:38:34:589,
2498,12:38:34:595,
2559,12:38:34:599,
2385,12:38:34:604,
2486,12:38:34:609,
2447,12:38:34:614,
2320,12:38:34:619,
2463,12:38:34:626,
2215,12:38:34:629,
2325,12:38:34:634,
1274,12:38:34:639,
2192,12:38:34:644,
2163,12:38:34:649,
1963,12:38:34:656,
2033,12:38:34:659,
2133,12:38:34:664,
1981,12:38:34:669,
2242,12:38:34:674,
1937,12:38:34:679,
2016,12:38:34:684,
2299,12:38:34:689,
2257,12:38:34:694,
2263,12:38:34:699,
1994,12:38:34:704,
2246,12:38:34:709,
2015,12:38:34:714,
1878,12:38:34:719,
2091,12:38:34:724,
1905,12:38:34:729,
1844,12:38:34:734,
1839,12:38:34:739,
1755,12:38:34:744,
2047,12:38:34:751,
1780,12:38:34:754,
2073,12:38:34:759,
2234,12:38:34:764,
2022,12:38:34:769,
2219,12:38:34:774,
2031,12:38:34:781,
2061,12:38:34:784,
2306,12:38:34:789,
2123,12:38:34:794,
3759,12:38:34:799,
2384,12:38:34:804,
2431,12:38:34:809,
2683,12:38:34:813,
2491,12:38:34:819,
2699,12:38:34:823,
2466,12:38:34:829,
2613,12:38:34:834,
2719,12:38:34:839,
2609,12:38:34:844,
2641,12:38:34:849,
2443,12:38:34:854,
2523,12:38:34:859,
2242,12:38:34:864,
1850,12:38:34:869,
2111,12:38:34:875,
1908,12:38:34:879,
1942,12:38:34:884,
2150,12:38:34:889,
1981,12:38:34:894,
2301,12:38:34:899,
1982,12:38:34:906,
2102,12:38:34:909,
2225,12:38:34:914,
1999,12:38:34:919,
2294,12:38:34:924,
2123,12:38:34:929,
2042,12:38:34:936,
2463,12:38:34:939,
2502,12:38:34:944,
2559,12:38:34:949,
2303,12:38:34:954,
2447,12:38:34:959,
2531,12:38:34:964,
2306,12:38:34:969,
2587,12:38:34:974,
2254,12:38:34:979,
2124,12:38:34:984,
2313,12:38:34:989,
2242,12:38:34:994,
2014,12:38:34:999,
2039,12:38:35:004,
2275,12:38:35:009,
2292,12:38:35:014,
2086,12:38:35:019,
2253,12:38:35:024,
1969,12:38:35:030,
2877,12:38:35:034,
2775,12:38:35:039,
2619,12:38:35:044,
2703,12:38:35:049,
2559,12:38:35:054,
2699,12:38:35:061,
2698,12:38:35:064,
2591,12:38:35:069,
2594,12:38:35:074,
2467,12:38:35:079,
2323,12:38:35:084,
2694,12:38:35:089,
2602,12:38:35:094,
2475,12:38:35:099,
2119,12:38:35:104,
2007,12:38:35:109,
2039,12:38:35:114,
1894,12:38:35:118,
2207,12:38:35:124,
2010,12:38:35:129,
2102,12:38:35:134,
2383,12:38:35:139,
2193,12:38:35:144,
2256,12:38:35:149,
2149,12:38:35:154,
2819,12:38:35:159,
2669,12:38:35:164,
2503,12:38:35:169,
2663,12:38:35:174,
2559,12:38:35:179,
2657,12:38:35:184,
2687,12:38:35:189,
2595,12:38:35:194,
2559,12:38:35:199,
2429,12:38:35:204,
2691,12:38:35:209,
2623,12:38:35:216,
2481,12:38:35:219,
2487,12:38:35:224,
2363,12:38:35:229,
2290,12:38:35:234,
2419,12:38:35:239,
2451,12:38:35:244,
2559,12:38:35:249,
2331,12:38:35:254,
2485,12:38:35:259,
2593,12:38:35:264,
2465,12:38:35:269,
2549,12:38:35:274,
2397,12:38:35:279,
2559,12:38:35:284,
2557,12:38:35:289,
2475,12:38:35:294,
2471,12:38:35:299,
2301,12:38:35:304,
2461,12:38:35:310,
2544,12:38:35:314,
2407,12:38:35:319,
2347,12:38:35:323,
2039,12:38:35:328,
1931,12:38:35:333,
2000,12:38:35:340,
1825,12:38:35:343,
1995,12:38:35:348,
1609,12:38:35:353,
1907,12:38:35:358,
1999,12:38:35:363,
1823,12:38:35:370,
2179,12:38:35:373,
1990,12:38:35:378,
1976,12:38:35:383,
2071,12:38:35:388,
1905,12:38:35:393,
1962,12:38:35:398,
1787,12:38:35:403,
2160,12:38:35:408,
2063,12:38:35:413,
1930,12:38:35:418,
2233,12:38:35:423,
1999,12:38:35:428,
2067,12:38:35:433,
2230,12:38:35:439,
2059,12:38:35:444,
2197,12:38:35:449,
1925,12:38:35:454,
2047,12:38:35:459,
2011,12:38:35:464,
1850,12:38:35:469,
2105,12:38:35:474,
1904,12:38:35:478,
1922,12:38:35:483,
2273,12:38:35:488,
2047,12:38:35:494,
2069,12:38:35:498,
1823,12:38:35:503,
1969,12:38:35:508,
2641,12:38:35:514,
2690,12:38:35:519,
2747,12:38:35:524,
2625,12:38:35:529,
2549,12:38:35:533,
2559,12:38:35:538,
2187,12:38:35:543,
2325,12:38:35:548,
1998,12:38:35:553,
2675,12:38:35:558,
2255,12:38:35:563,
2067,12:38:35:568,
2337,12:38:35:573,
2139,12:38:35:578,
1852,12:38:35:583,
2598,12:38:35:588,
2631,12:38:35:593,
2631,12:38:35:598,
2234,12:38:35:603,
2241,12:38:35:608,
1889,12:38:35:613,
1951,12:38:35:618,
2219,12:38:35:623,
2078,12:38:35:628,
1998,12:38:35:633,
2351,12:38:35:638,
2128,12:38:35:643,
2357,12:38:35:650,
2309,12:38:35:653,
2431,12:38:35:658,
2071,12:38:35:663,
1845,12:38:35:669,
2094,12:38:35:674,
1923,12:38:35:678,
2079,12:38:35:684,
2077,12:38:35:689,
1937,12:38:35:694,
2159,12:38:35:699,
1935,12:38:35:704,
2241,12:38:35:709,
2485,12:38:35:714,
2398,12:38:35:719,
2439,12:38:35:724,
2288,12:38:35:729,
2239,12:38:35:734,
2611,12:38:35:739,
2559,12:38:35:744,
2819,12:38:35:749,
2481,12:38:35:754,
2643,12:38:35:758,
2747,12:38:35:763,
2475,12:38:35:768,
2718,12:38:35:775,
2291,12:38:35:778,
2315,12:38:35:784,
2645,12:38:35:789,
2417,12:38:35:794,
2515,12:38:35:799,
2415,12:38:35:805,
2533,12:38:35:808,
2527,12:38:35:813,
2285,12:38:35:818,
2653,12:38:35:823,
2388,12:38:35:828,
2395,12:38:35:833,
2661,12:38:35:838,
2393,12:38:35:843,
2480,12:38:35:848,
2522,12:38:35:853,
2559,12:38:35:858,
2603,12:38:35:863,
2354,12:38:35:868,
2501,12:38:35:873,
2211,12:38:35:878,
2256,12:38:35:884,
2139,12:38:35:889,
1943,12:38:35:894,
2162,12:38:35:899,
2041,12:38:35:904,
2331,12:38:35:909,
2559,12:38:35:913,
2274,12:38:35:918,
2441,12:38:35:923,
2251,12:38:35:937,
1994,12:38:35:937,
2467,12:38:35:938,
2559,12:38:35:943,
2599,12:38:35:948,
2448,12:38:35:953,
2547,12:38:35:959,
2789,12:38:35:963,
2640,12:38:35:968,
2751,12:38:35:974,
2559,12:38:35:979,
2699,12:38:35:983,
2735,12:38:35:988,
2631,12:38:35:994,
2663,12:38:35:999,
2387,12:38:36:003,
2450,12:38:36:008,
2441,12:38:36:013,
2259,12:38:36:019,
2207,12:38:36:024,
2110,12:38:36:028,
2064,12:38:36:033,
2192,12:38:36:039,
1991,12:38:36:044,
2000,12:38:36:048,
1839,12:38:36:053,
2023,12:38:36:059,
2058,12:38:36:064,
1847,12:38:36:068,
2235,12:38:36:073,
1911,12:38:36:079,
1929,12:38:36:084,
2357,12:38:36:088,
2160,12:38:36:093,
2107,12:38:36:099,
1943,12:38:36:104,
2207,12:38:36:108,
2107,12:38:36:113,
1971,12:38:36:119,
2349,12:38:36:124,
2087,12:38:36:129,
2103,12:38:36:133,
2446,12:38:36:138,
2512,12:38:36:143,
2512,12:38:36:149,
2394,12:38:36:153,
2327,12:38:36:157,
2417,12:38:36:162,
2126,12:38:36:168,
2364,12:38:36:173,
2126,12:38:36:177,
2091,12:38:36:182,
2455,12:38:36:187,
2823,12:38:36:193,
2431,12:38:36:197,
2003,12:38:36:203,
2093,12:38:36:207,
2276,12:38:36:213,
2065,12:38:36:218,
2523,12:38:36:223,
2391,12:38:36:228,
2285,12:38:36:233,
2283,12:38:36:239,
2107,12:38:36:243,
2191,12:38:36:248,
2003,12:38:36:253,
2215,12:38:36:258,
2117,12:38:36:263,
1941,12:38:36:268,
2375,12:38:36:275,
2105,12:38:36:278,
2125,12:38:36:283,
2301,12:38:36:288,
2085,12:38:36:292,
2439,12:38:36:297,
2535,12:38:36:302,
2864,12:38:36:307,
2933,12:38:36:312,
2778,12:38:36:317,
2879,12:38:36:322,
2670,12:38:36:327,
2731,12:38:36:336,
2879,12:38:36:337,
2814,12:38:36:342,
2842,12:38:36:347,
2385,12:38:36:352,
2767,12:38:36:357,
2775,12:38:36:362,
2716,12:38:36:368,
2704,12:38:36:372,
2483,12:38:36:377,
2557,12:38:36:382,
2619,12:38:36:387,
2499,12:38:36:392,
2515,12:38:36:398,
2401,12:38:36:403,
2663,12:38:36:408,
2589,12:38:36:412,
2455,12:38:36:417,
2559,12:38:36:422,
2450,12:38:36:428,
2544,12:38:36:433,
2547,12:38:36:438,
2487,12:38:36:443,
2497,12:38:36:448,
2205,12:38:36:454,
2350,12:38:36:458,
2370,12:38:36:463,
2135,12:38:36:468,
2211,12:38:36:473,
1988,12:38:36:478,
1972,12:38:36:483,
2303,12:38:36:490,
2223,12:38:36:494,
2442,12:38:36:498,
2128,12:38:36:503,
2211,12:38:36:508,
2135,12:38:36:513,
1946,12:38:36:518,
2256,12:38:36:523,
1986,12:38:36:528,
1999,12:38:36:534,
2159,12:38:36:538,
1963,12:38:36:543,
2059,12:38:36:548,
1985,12:38:36:552,
2297,12:38:36:557,
2161,12:38:36:562,
1907,12:38:36:567,
2374,12:38:36:572,
3111,12:38:36:578,
1949,12:38:36:583,
2247,12:38:36:587,
2077,12:38:36:592,
2121,12:38:36:597,
1859,12:38:36:602,
2159,12:38:36:607,
2178,12:38:36:615,
1947,12:38:36:618,
2253,12:38:36:622,
1979,12:38:36:627,
2131,12:38:36:632,
2182,12:38:36:637,
1959,12:38:36:642,
2064,12:38:36:647,
1686,12:38:36:652,
2267,12:38:36:657,
1822,12:38:36:663,
1728,12:38:36:667,
2128,12:38:36:673,
2147,12:38:36:677,
2421,12:38:36:682,
2287,12:38:36:687,
2443,12:38:36:692,
2467,12:38:36:697,
2285,12:38:36:702,
2374,12:38:36:708,
2495,12:38:36:713,
2233,12:38:36:717,
2427,12:38:36:722,
2055,12:38:36:727,
1994,12:38:36:733,
2481,12:38:36:739,
3647,12:38:36:742,
2467,12:38:36:747,
2283,12:38:36:753,
2523,12:38:36:758,
2263,12:38:36:763,
1654,12:38:36:767,
2226,12:38:36:772,
1919,12:38:36:778,
1915,12:38:36:783,
2181,12:38:36:788,
1999,12:38:36:793,
2257,12:38:36:798,
2181,12:38:36:802,
2415,12:38:36:807,
2559,12:38:36:812,
2321,12:38:36:817,
2653,12:38:36:822,
2495,12:38:36:827,
2449,12:38:36:832,
2719,12:38:36:837,
2559,12:38:36:842,
2320,12:38:36:847,
1889,12:38:36:852,
2320,12:38:36:857,
2255,12:38:36:864,
2041,12:38:36:867,
2387,12:38:36:872,
2209,12:38:36:877,
1230,12:38:36:883,
2235,12:38:36:888,
2097,12:38:36:893,
2023,12:38:36:897,
1746,12:38:36:902,
2035,12:38:36:908,
2235,12:38:36:913,
1994,12:38:36:917,
2451,12:38:36:922,
2519,12:38:36:927,
2491,12:38:36:932,
2755,12:38:36:937,
2485,12:38:36:942,
2433,12:38:36:947,
2115,12:38:36:952,
2189,12:38:36:959,
2429,12:38:36:962,
2117,12:38:36:967,
2379,12:38:36:972,
2307,12:38:36:977,
2186,12:38:36:982,
2222,12:38:36:991,
2000,12:38:36:993,
2319,12:38:36:998,
2113,12:38:37:003,
2545,12:38:37:008,
2407,12:38:37:013,
2079,12:38:37:018,
2093,12:38:37:023,
2076,12:38:37:028,
2087,12:38:37:033,
2613,12:38:37:038,
2659,12:38:37:043,
2731,12:38:37:048,
2590,12:38:37:053,
2655,12:38:37:058,
2759,12:38:37:063,
2608,12:38:37:068,
2719,12:38:37:073,
2550,12:38:37:078,
2491,12:38:37:084,
2671,12:38:37:088,
2559,12:38:37:093,
2487,12:38:37:097,
2411,12:38:37:102,
2559,12:38:37:107,
2450,12:38:37:115,
2237,12:38:37:117,
2291,12:38:37:122,
2074,12:38:37:127,
2125,12:38:37:132,
2370,12:38:37:137,
2177,12:38:37:142,
2242,12:38:37:148,
2029,12:38:37:153,
2179,12:38:37:158,
2069,12:38:37:163,
1963,12:38:37:168,
2407,12:38:37:173,
2301,12:38:37:178,
2367,12:38:37:183,
2622,12:38:37:188,
2385,12:38:37:193,
2455,12:38:37:198,
2239,12:38:37:203,
2206,12:38:37:208,
2047,12:38:37:213,
1895,12:38:37:218,
2435,12:38:37:223,
2033,12:38:37:228,
1909,12:38:37:233,
2006,12:38:37:240,
1876,12:38:37:243,
1962,12:38:37:248,
1796,12:38:37:252,
2147,12:38:37:257,
2074,12:38:37:262,
1894,12:38:37:267,
2203,12:38:37:273,
2011,12:38:37:278,
2012,12:38:37:283,
2355,12:38:37:288,
2102,12:38:37:293,
2327,12:38:37:298,
2352,12:38:37:310,
2623,12:38:37:310,
2499,12:38:37:312,
2305,12:38:37:317,
2323,12:38:37:323,
1535,12:38:37:328,
2000,12:38:37:334,
2608,12:38:37:338,
2559,12:38:37:343,
2499,12:38:37:348,
2342,12:38:37:353,
2434,12:38:37:358,
2777,12:38:37:365,
2615,12:38:37:368,
2747,12:38:37:373,
2639,12:38:37:378,
2687,12:38:37:383,
2799,12:38:37:388,
2623,12:38:37:393,
2751,12:38:37:398,
2501,12:38:37:403,
2691,12:38:37:408,
2739,12:38:37:413,
2663,12:38:37:418,
2655,12:38:37:423,
2507,12:38:37:428,
2608,12:38:37:433,
2647,12:38:37:438,
2559,12:38:37:443,
2551,12:38:37:448,
2321,12:38:37:453,
2469,12:38:37:458,
2447,12:38:37:462,
2246,12:38:37:467,
2139,12:38:37:472,
1845,12:38:37:477,
2001,12:38:37:482,
2221,12:38:37:488,
2006,12:38:37:492,
2167,12:38:37:497,
2000,12:38:37:502,
2101,12:38:37:507,
2112,12:38:37:512,
1891,12:38:37:517,
2065,12:38:37:523,
1845,12:38:37:528,
1807,12:38:37:533,
2338,12:38:37:538,
2150,12:38:37:543,
2393,12:38:37:548,
2322,12:38:37:553,
2471,12:38:37:558,
2315,12:38:37:562,
1488,12:38:37:567,
2338,12:38:37:572,
2124,12:38:37:577,
2174,12:38:37:582,
2311,12:38:37:587,
2157,12:38:37:592,
2170,12:38:37:597,
2068,12:38:37:602,
2129,12:38:37:607,
2000,12:38:37:614,
1851,12:38:37:617,
2019,12:38:37:622,
2032,12:38:37:628,
1893,12:38:37:633,
2276,12:38:37:638,
2031,12:38:37:644,
2285,12:38:37:648,
2145,12:38:37:653,
2105,12:38:37:658,
2512,12:38:37:662,
2477,12:38:37:667,
2839,12:38:37:672,
2711,12:38:37:677,
2811,12:38:37:682,
2835,12:38:37:687,
2795,12:38:37:692,
2803,12:38:37:697,
2595,12:38:37:702,
2704,12:38:37:707,
2717,12:38:37:712,
2669,12:38:37:717,
2679,12:38:37:722,
2642,12:38:37:727,
2742,12:38:37:732,
2639,12:38:37:738,
2651,12:38:37:742,
2595,12:38:37:747,
2443,12:38:37:752,
2591,12:38:37:757,
2547,12:38:37:762,
2531,12:38:37:770,
2555,12:38:37:772,
2435,12:38:37:777,
2523,12:38:37:782,
2539,12:38:37:787,
2519,12:38:37:792,
2551,12:38:37:800,
2318,12:38:37:802,
2453,12:38:37:807,
2362,12:38:37:812,
2249,12:38:37:817,
2167,12:38:37:822,
2027,12:38:37:827,
2113,12:38:37:832,
2269,12:38:37:837,
2139,12:38:37:842,
2128,12:38:37:847,
1802,12:38:37:852,
1964,12:38:37:857,
1958,12:38:37:863,
1787,12:38:37:867,
2286,12:38:37:872,
2256,12:38:37:877,
2527,12:38:37:882,
2550,12:38:37:887,
2423,12:38:37:893,
2595,12:38:37:897,
2369,12:38:37:902,
2509,12:38:37:907,
2534,12:38:37:912,
2470,12:38:37:917,
2475,12:38:37:922,
2351,12:38:37:927,
2526,12:38:37:932,
2478,12:38:37:937,
2449,12:38:37:942,
2482,12:38:37:947,
2291,12:38:37:952,
2371,12:38:37:958,
2410,12:38:37:963,
2423,12:38:37:968,
2405,12:38:37:973,
2309,12:38:37:978,
2427,12:38:37:983,
2407,12:38:37:988,
2453,12:38:37:993,
2450,12:38:37:998,
2290,12:38:38:003,
2406,12:38:38:008,
2341,12:38:38:013,
2303,12:38:38:019,
2165,12:38:38:023,
2030,12:38:38:028,
2109,12:38:38:033,
2226,12:38:38:038,
2095,12:38:38:043,
2001,12:38:38:049,
1568,12:38:38:052,
1877,12:38:38:057,
2064,12:38:38:062,
1926,12:38:38:067,
2154,12:38:38:072,
1703,12:38:38:077,
1701,12:38:38:082,
1763,12:38:38:087,
1631,12:38:38:092,
1818,12:38:38:097,
1535,12:38:38:102,
1888,12:38:38:107,
1824,12:38:38:113,
1697,12:38:38:117,
2125,12:38:38:122,
2096,12:38:38:127,
2059,12:38:38:132,
2291,12:38:38:137,
2096,12:38:38:143,
2333,12:38:38:147,
1936,12:38:38:152,
2215,12:38:38:157,
1945,12:38:38:162,
1808,12:38:38:167,
2131,12:38:38:172,
1995,12:38:38:177,
1915,12:38:38:182,
2359,12:38:38:189,
2131,12:38:38:192,
2279,12:38:38:197,
1987,12:38:38:202,
2190,12:38:38:208,
2075,12:38:38:213,
1913,12:38:38:218,
2143,12:38:38:223,
2058,12:38:38:228,
1979,12:38:38:233,
2389,12:38:38:238,
2167,12:38:38:242,
2645,12:38:38:247,
2323,12:38:38:252,
2535,12:38:38:257,
2279,12:38:38:262,
1620,12:38:38:267,
2334,12:38:38:272,
2074,12:38:38:277,
2029,12:38:38:283,
2501,12:38:38:287,
2443,12:38:38:292,
2559,12:38:38:297,
2493,12:38:38:302,
2559,12:38:38:307,
2349,12:38:38:312,
2162,12:38:38:317,
2219,12:38:38:322,
1998,12:38:38:327,
1925,12:38:38:332,
2105,12:38:38:337,
1920,12:38:38:342,
2035,12:38:38:347,
2019,12:38:38:352,
2146,12:38:38:357,
2143,12:38:38:362,
1970,12:38:38:367,
2321,12:38:38:372,
2126,12:38:38:377,
2000,12:38:38:382,
2219,12:38:38:387,
2015,12:38:38:392,
2448,12:38:38:397,
2591,12:38:38:402,
2535,12:38:38:409,
2681,12:38:38:412,
2631,12:38:38:417,
2855,12:38:38:422,
2829,12:38:38:427,
2875,12:38:38:432,
2929,12:38:38:437,
2775,12:38:38:442,
2851,12:38:38:447,
2650,12:38:38:452,
2802,12:38:38:457,
2767,12:38:38:463,
2671,12:38:38:467,
2767,12:38:38:472,
2559,12:38:38:477,
2603,12:38:38:483,
2717,12:38:38:487,
2683,12:38:38:492,
2677,12:38:38:497,
2495,12:38:38:504,
2622,12:38:38:507,
2493,12:38:38:513,
2454,12:38:38:517,
2471,12:38:38:522,
2176,12:38:38:527,
1447,12:38:38:534,
2313,12:38:38:537,
2203,12:38:38:542,
2311,12:38:38:547,
2102,12:38:38:553,
2234,12:38:38:558,
2103,12:38:38:564,
1936,12:38:38:568,
2209,12:38:38:573,
2005,12:38:38:578,
2047,12:38:38:582,
2315,12:38:38:587,
2121,12:38:38:592,
2353,12:38:38:597,
2123,12:38:38:602,
2224,12:38:38:607,
2187,12:38:38:612,
1997,12:38:38:617,
2070,12:38:38:622,
2084,12:38:38:627,
2141,12:38:38:632,
2417,12:38:38:637,
3611,12:38:38:642,
2511,12:38:38:647,
2385,12:38:38:652,
2439,12:38:38:657,
2391,12:38:38:662,
2194,12:38:38:667,
2223,12:38:38:675,
2239,12:38:38:677,
3023,12:38:38:682,
2559,12:38:38:687,
2382,12:38:38:692,
2559,12:38:38:697,
2501,12:38:38:702,
2399,12:38:38:707,
2558,12:38:38:712,
2497,12:38:38:717,
2587,12:38:38:722,
2503,12:38:38:727,
2591,12:38:38:732,
2559,12:38:38:737,
2559,12:38:38:743,
2607,12:38:38:748,
2358,12:38:38:753,
2559,12:38:38:758,
2487,12:38:38:763,
2479,12:38:38:768,
2459,12:38:38:773,
2379,12:38:38:777,
2471,12:38:38:782,
2487,12:38:38:787,
2431,12:38:38:792,
2495,12:38:38:797,
2288,12:38:38:802,
2435,12:38:38:807,
2435,12:38:38:814,
2353,12:38:38:817,
2426,12:38:38:822,
2333,12:38:38:827,
2403,12:38:38:832,
2401,12:38:38:837,
2367,12:38:38:843,
2490,12:38:38:847,
2307,12:38:38:852,
2422,12:38:38:857,
2390,12:38:38:863,
2351,12:38:38:867,
2418,12:38:38:872,
2301,12:38:38:877,
2443,12:38:38:883,
2385,12:38:38:887,
2423,12:38:38:893,
2463,12:38:38:897,
2179,12:38:38:902,
2419,12:38:38:908,
2350,12:38:38:912,
2351,12:38:38:917,
2149,12:38:38:922,
2115,12:38:38:927,
2255,12:38:38:932,
2230,12:38:38:937,
2210,12:38:38:942,
2283,12:38:38:947,
2095,12:38:38:955,
2250,12:38:38:957,
2195,12:38:38:962,
2222,12:38:38:967,
2271,12:38:38:973,
2118,12:38:38:978,
2128,12:38:38:983,
2275,12:38:38:987,
2227,12:38:38:992,
2389,12:38:38:997,
2106,12:38:39:002,
2243,12:38:39:007,
2295,12:38:39:013,
2241,12:38:39:018,
2287,12:38:39:022,
2105,12:38:39:027,
2315,12:38:39:032,
2294,12:38:39:037,
2355,12:38:39:042,
2457,12:38:39:047,
2205,12:38:39:052,
2386,12:38:39:057,
2384,12:38:39:064,
2327,12:38:39:067,
2143,12:38:39:072,
2106,12:38:39:077,
2266,12:38:39:082,
2247,12:38:39:087,
2271,12:38:39:092,
2320,12:38:39:097,
2154,12:38:39:102,
2259,12:38:39:107,
2238,12:38:39:112,
2251,12:38:39:117,
2247,12:38:39:122,
2118,12:38:39:127,
2277,12:38:39:132,
2243,12:38:39:137,
2259,12:38:39:142,
2311,12:38:39:147,
2091,12:38:39:152,
2236,12:38:39:159,
2255,12:38:39:162,
2251,12:38:39:167,
2239,12:38:39:173,
2074,12:38:39:177,
2131,12:38:39:182,
2202,12:38:39:187,
2162,12:38:39:192,
2155,12:38:39:197,
1872,12:38:39:202,
2000,12:38:39:207,
1941,12:38:39:212,
1821,12:38:39:217,
1878,12:38:39:222,
1803,12:38:39:227,
1840,12:38:39:232,
2224,12:38:39:237,
2107,12:38:39:242,
2225,12:38:39:247,
2074,12:38:39:252,
2177,12:38:39:257,
2131,12:38:39:262,
2031,12:38:39:267,
2213,12:38:39:272,
2103,12:38:39:277,
2002,12:38:39:284,
2335,12:38:39:287,
2237,12:38:39:292,
2309,12:38:39:297,
2223,12:38:39:302,
2678,12:38:39:307,
2443,12:38:39:312,
2288,12:38:39:317,
2398,12:38:39:322,
2342,12:38:39:327,
2371,12:38:39:332,
2491,12:38:39:338,
2341,12:38:39:342,
2397,12:38:39:347,
2163,12:38:39:352,
2151,12:38:39:357,
2210,12:38:39:362,
2095,12:38:39:368,
2064,12:38:39:373,
2129,12:38:39:378,
2122,12:38:39:383,
2271,12:38:39:388,
2085,12:38:39:393,
2357,12:38:39:397,
2213,12:38:39:402,
2187,12:38:39:409,
2349,12:38:39:412,
2198,12:38:39:417,
2671,12:38:39:422,
2439,12:38:39:427,
2523,12:38:39:432,
2555,12:38:39:437,
2431,12:38:39:442,
2511,12:38:39:447,
2334,12:38:39:452,
2438,12:38:39:457,
2310,12:38:39:462,
1707,12:38:39:467,
2131,12:38:39:472,
2175,12:38:39:477,
2374,12:38:39:482,
2550,12:38:39:487,
2371,12:38:39:492,
2605,12:38:39:497,
2331,12:38:39:502,
2474,12:38:39:507,
2499,12:38:39:514,
2447,12:38:39:517,
2529,12:38:39:523,
2407,12:38:39:527,
2523,12:38:39:532,
2501,12:38:39:537,
2438,12:38:39:542,
2559,12:38:39:548,
2349,12:38:39:552,
2426,12:38:39:557,
2347,12:38:39:562,
2229,12:38:39:567,
2146,12:38:39:572,
1958,12:38:39:577,
2041,12:38:39:582,
2190,12:38:39:587,
2071,12:38:39:594,
2259,12:38:39:597,
2089,12:38:39:602,
2133,12:38:39:607,
2319,12:38:39:612,
2231,12:38:39:617,
2309,12:38:39:622,
2535,12:38:39:627,
2397,12:38:39:632,
2423,12:38:39:637,
2276,12:38:39:642,
2457,12:38:39:647,
1600,12:38:39:652,
2161,12:38:39:657,
2111,12:38:39:662,
1937,12:38:39:667,
2187,12:38:39:672,
2087,12:38:39:677,
2077,12:38:39:682,
2299,12:38:39:688,
2183,12:38:39:692,
2125,12:38:39:697,
1794,12:38:39:702,
1941,12:38:39:707,
2255,12:38:39:712,
1894,12:38:39:718,
2137,12:38:39:722,
2065,12:38:39:727,
2082,12:38:39:734,
2366,12:38:39:737,
2182,12:38:39:742,
2258,12:38:39:747,
2047,12:38:39:752,
2288,12:38:39:757,
2273,12:38:39:762,
2034,12:38:39:767,
2227,12:38:39:772,
2089,12:38:39:777,
2027,12:38:39:782,
2397,12:38:39:787,
2223,12:38:39:792,
2427,12:38:39:797,
2391,12:38:39:802,
2859,12:38:39:807,
2261,12:38:39:812,
1875,12:38:39:817,
2285,12:38:39:822,
2128,12:38:39:828,
